added_time,address,area,avenue,crawl_time,fang_subway_ex,floor,house_orientation,housing_units,img_url,info,location,rent,result_kanfang,title
2017.08.29,"
                                    ",37,梅园新村（浦东）,1505316918.251389,距离4号线浦东大道站443米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160421/2bd66c38-2043-4a3f-892a-e426bab28932.jpg_600x450.jpg,,浦东,4500,4,梅园新村，交通便利，上门实拍，看房方便
2017.08.29,"
                                    ",121,香溢花城（住宅）,1505316918.2617779,距离3号线中潭路站742米,低区/31层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150613/2c965c62-6336-44e5-8b54-1d1426efb561.jpg_600x450.jpg,,普陀,12000,3,香溢花城，适合自住，高清大图，出行方便
2017.08.29,"
                                    ",138,中信泰富又一城,1505316918.2735949,距离11号线嘉定新城站137米,中区/32层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170829/e4b9a733-49fe-451b-839a-1941955d2c16.jpg_600x450.jpg,,嘉定,4000,5,中信泰富又一城，上门实勘，放心好房，舒适三室
2017.08.29,"
                                    ",90,幸福第一公寓,1505316918.325689,距离1号线彭浦新村站603米,高区/14层,暂无数据,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/530d0954-45ea-469e-9d00-2d2ae30ce521.jpg_600x450.jpg,,闸北,6000,8,幸福第一公寓，采光棒，实地看房，有钥匙
2017.08.29,"
                                    ",35,锦苑小区（长宁）,1505316918.3449652,距离10号线水城路站300米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170830/1041187d-acd3-455a-afbe-28edc9a9d893.jpg_600x450.jpg,,长宁,3900,3,人气房源，附近有地铁，放心好房，看房有钥匙
2017.08.29,"
                                    ",140,山水国际,1505316918.3676941,距离6号线民生路站200米,低区/29层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160504/c46ce6da-9f30-4e48-9566-550320e762a1.jpg_600x450.jpg,,浦东,15500,3,山水国际，人气房源，享受好房，交通便利
2017.08.29,"
                                    ",33,红旗小区,1505316918.3783739,距离5号线华宁路站269米,中区/5层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170503/f90c7c47-5a36-4e36-b64e-f2b7f85b6c09.jpg_600x450.jpg,,闵行,2000,16,红旗小区，上门实勘，实地看房，低区出入方便
2017.08.29,"
                                    ",137,大同花园南区,1505316918.3895402,距离9号线打浦桥站436米,中区/37层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/03/080811150853E5DE959B4356A711EDB5/093844FDBA654177B659A38509222797/201303221504062182976.jpg_600x450.jpg,,黄浦,14000,7,大同花园南区，生活很便利，钥匙在链家，人气房源
2017.08.29,"
                                    ",54,牡丹路399弄,1505316918.3998961,距离2号线世纪公园站162米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150820/84f96c9a-b4bf-4279-ad7f-755e6ebabd56.jpg_600x450.jpg,,浦东,6300,4,牡丹路399弄，交通便利，温馨之家，有钥匙房源
2017.08.29,"
                                    ",85,广达新苑,1505316918.411757,距离10号线航中路站826米,高区/6层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/268deda2-d0de-430d-bc46-16b0d94e4b83.jpg_600x450.jpg,,闵行,5300,3,广达新苑，近地铁，一链倾城，钥匙房
2017.08.29,"
                                    ",41,曹杨三村（兰岭园）,1505316918.420344,距离11号线枫桥路站979米,低区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160614/6741543d-2f42-4887-bb5f-e9f221d3127e.jpg_600x450.jpg,,普陀,3500,9,曹杨三村，链家好房，人气房源，上下楼方便
2017.08.30,"
                                    ",41,景峰苑,1505316918.435631,距离7号线大华三路站657米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160502/41f58e4f-cf76-4ac4-937c-e90e09a0fb3a.jpg_600x450.jpg,,闸北,4200,6,景峰苑，交通便利，温馨一室，享受好房
2017.08.30,"
                                    ",38,日晖二村,1505316918.4499369,距离4号线大木桥路站226米,中区/5层,朝南北,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161027/ba93502f-1110-499b-a2ba-f698ad595eab.jpg_600x450.jpg,,徐汇,3500,9,日晖二村，附近有地铁，小户型，高清大图
2017.08.30,"
                                    ",42,镇宁路465弄,1505316918.462312,距离2号线江苏路站470米,低区/13层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170830/3ca6d090-e4d4-4390-a166-0655976297ad.jpg_600x450.jpg,,长宁,6000,8,交通便利，如您所见，看房方便，低区出入方便
2017.08.28,"
                                    ",86,盛源公寓,1505316918.4759738,距离11号线三林东站501米,低区/15层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160623/6b11a0fd-6f3e-4839-9ace-7cb228bf6d10.jpg_600x450.jpg,,浦东,6000,4,2室2厅，钥匙在店，人气房源，近地铁
2017.08.28,"
                                    ",54,上钢二村,1505316918.490762,距离7号线耀华路站166米,中区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170829/fd5cc9ab-4316-4370-99a3-8d7fd13146dc.jpg_600x450.jpg,,浦东,4000,4,空气清新，一链倾城，出行方便，温馨之家
2017.08.28,"
                                    ",79,锦馨苑,1505316918.507753,距离4号线宜山路站940米,中区/28层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170828/47715ed5-fab5-4f22-91ff-bc0965d6cfea.jpg_600x450.jpg,,徐汇,8000,8,锦馨苑，生活很便利，人气房源，南北户型
2017.08.28,"
                                    ",34,双东小区,1505316918.518249,距离3号线赤峰路站687米,低区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170402/93a1cfe6-5e62-44e9-b22a-f0d7ec5f0da5.jpg_600x450.jpg,,虹口,3800,6,双东小区，真实在租，小户型，出行方便
2017.08.28,"
                                    ",127,东苑利景花苑,1505316918.527354,距离1号线莘庄站485米,低区/9层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/9d52bc98-eee8-4ba0-896d-b79f4fd4f721.jpg_600x450.jpg,,闵行,8500,4,上下楼方便，有钥匙房源，南北通透，交通便利
2017.08.28,"
                                    ",61,呼玛二村,1505316918.53921,距离1号线呼兰路站952米,高区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170829/d7591144-16da-4878-8f0e-1fa5c91d7102.jpg_600x450.jpg,,宝山,4000,6,视野开阔，附近有地铁，两室户，钥匙在店
2017.08.28,"
                                    ",68,五莲一小区,1505316918.551766,距离12号线东陆路站752米,高区/18层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/79fd3aac-703a-4602-9224-dcc7f856253b.jpg_600x450.jpg,,浦东,4000,3,五莲一小区，适合自住，近地铁，看房有钥匙
2017.08.28,"
                                    ",70,欧风花都,1505316918.564044,距离12号线东兰路站725米,中区/11层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160701/cda8ac57-17f1-4d45-9e66-ec1b7fef6dce.jpg_600x450.jpg,,闵行,7000,9,欧风花都，有钥匙，如您所见，光线充足
2017.08.28,"
                                    ",56,富特四村,1505316918.7397492,距离6号线航津路站865米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170828/1912d4ad-a5ef-42d0-aa91-83174b541a18.jpg_600x450.jpg,,浦东,4000,9,交通便利，钥匙房，实地看房，两室户
2017.08.28,"
                                    ",89,万源城尚郡,1505316918.754098,距离12号线顾戴路站607米,低区/18层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/2014/0112/3AE793E3444044858305350B158FDA86.jpg_600x450.jpg,,闵行,9000,5,万源城尚郡，房型正气，有钥匙方便看，人气房源
2017.08.28,"
                                    ",85,越纪公寓,1505316918.763861,距离8号线西藏南路站138米,中区/25层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170831/23152e6c-927f-4a3e-99ec-a7d90413f560.jpg_600x450.jpg,,黄浦,9000,4,附近有地铁，人气房源，光线充足，简约二室
2017.08.28,"
                                    ",75,宝启公寓,1505316918.7731168,距离1号线宝安公路站157米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170828/dc039103-acf6-4fe1-bfd3-e6c09197d5a6.jpg_600x450.jpg,,宝山,4800,3,宝启公寓，链家有钥匙，适合自住，放心好房
2017.08.28,"
                                    ",81,金汇花园一街坊,1505316918.787243,距离10号线龙柏新村站679米,低区/11层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170828/7a64b4cf-a195-492d-9c04-f5a9f0adecbe.jpg_600x450.jpg,,闵行,7000,6,金汇花园一街坊，适合自住，人气房源，生活很便利
2017.08.28,"
                                    ",90,实业公寓,1505316918.797079,距离1号线徐家汇站154米,中区/28层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170829/a99820be-8405-4756-97df-e8cb076a0739.jpg_600x450.jpg,,徐汇,9000,4,实业公寓，光线充足，有钥匙方便看，出行方便
2017.08.28,"
                                    ",76,妙境一村,1505316918.806648,距离2号线川沙站205米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170628/13aa8810-1d6e-4b66-bd25-f926cd7a2d16.jpg_600x450.jpg,,浦东,3900,5,妙境一村，链家有钥匙，光线充足，人气房源
2017.08.28,"
                                    ",47,仙逸小区,1505316918.816562,距离2号线威宁路站857米,高区/6层,朝南,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160505/bb7f1cde-f260-4cea-b52a-3667090cc139.jpg_600x450.jpg,,长宁,5600,6,仙逸小区，看房方便，放心好房，生活很便利
2017.08.29,"
                                    ",56,奎照路4弄,1505316918.8287091,距离3号线江湾镇站738米,高区/5层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170308/78b8d246-3b48-4738-8cc9-85acb59111bc.jpg_600x450.jpg,,虹口,4300,3,奎照路4弄，2室1厅1卫，有钥匙房源，好房好心情
2017.08.29,"
                                    ",44,长宁支路320弄,1505316918.838389,距离13号线隆德路站800米,高区/6层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170304/48fa4904-9fd3-4e21-94c2-411278eca535.jpg_600x450.jpg,,长宁,5500,7,光线棒，享受好房，上门实拍，精致户型
2017.08.29,"
                                    ",48,中原新村,1505316918.85125,距离1号线上海体育馆站309米,中区/5层,朝南,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170829/96376f03-1e27-41ec-a119-722646d74d9d.jpg_600x450.jpg,,徐汇,6000,7,人气房源，链家房源，交通方便，2室0厅1卫
2017.08.27,"
                                    ",130,东方城市华庭,1505316918.863193,距离6号线东靖路站344米,中区/12层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170830/a4df6deb-4890-491e-b4c7-0437fa7d163b.jpg_600x450.jpg,,浦东,7200,7,改善住房，好楼层，实地看房，看房方便
2017.08.27,"
                                    ",114,阳光大厦（普陀）,1505316918.871988,距离3号线镇坪路站681米,中区/26层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/71e4cb8e-e8c0-470d-979a-d9fd5ee2260e.jpg_600x450.jpg,,普陀,8300,4,阳光大厦，好楼层，有爱有家，地铁沿线
2017.08.27,"
                                    ",23,鞍山三村,1505316918.883988,距离8号线江浦路站495米,中区/5层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/28b37118-0231-45c1-86a6-47effa81e19d.jpg_600x450.jpg,,杨浦,4000,5,小户型，有钥匙，高清大图，放心好房
2017.08.27,"
                                    ",55,锦博苑,1505316918.893795,距离7号线锦绣路站325米,低区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/c574955b-eb4d-49e0-b93d-e8f5b8fe2921.jpg_600x450.jpg,,浦东,6500,8,上门实拍，人气房源，有爱有家，交通便利
2017.08.27,"
                                    ",100,弘辉名苑,1505316919.1629891,距离8号线西藏南路站154米,中区/30层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170831/b7b02241-ed2a-4239-b834-2373a9768f9c.jpg_600x450.jpg,,黄浦,10000,3,弘辉名苑，人气房源，附近有地铁，空气清新
2017.08.27,"
                                    ",59,保利西子湾,1505316919.172178,距离9号线松江大学城站700米,高区/18层,朝南,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160420/8c60f60e-3f20-453d-97cd-a97743287d81.jpg_600x450.jpg,,松江,3800,16,好房待租，地铁沿线，人气房源，看房方便
2017.08.27,"
                                    ",34,梅园三街坊,1505316919.274674,距离4号线世纪大道站606米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/c5ffc389-3f9e-44b6-9073-4d0eb2dc7638.jpg_600x450.jpg,,浦东,4000,9,1室1厅，实地看房，有钥匙方便看，地铁沿线
2017.08.27,"
                                    ",83,金杨六街坊,1505316919.2865868,距离6号线云山路站761米,低区/6层,暂无数据,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160604/8e533d7f-f830-43e3-bb87-4d2d864ba1ca.jpg_600x450.jpg,,浦东,6000,4,金杨六街坊，实地看房，享受好房，上下楼方便
2017.08.27,"
                                    ",157,海上国际花园（一期）,1505316919.298829,距离7号线锦绣路站871米,中区/11层,朝南北,4室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150523/ac9e9a59-6ba1-4549-9556-f8d3aa9503df.jpg_600x450.jpg,,浦东,11500,6,海上国际花园，在租四房，南北直通，有钥匙
2017.08.27,"
                                    ",49,南方新村,1505316919.316842,距离1号线莲花路站590米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/aea4ec75-b75f-458e-94db-2965c649be86.jpg_600x450.jpg,,闵行,3800,10,1室1厅，有钥匙方便看，实地看房，生活很便利
2017.08.28,"
                                    ",35,达丰新村,1505316919.325516,距离3号线金沙江路站357米,低区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161124/81d7ec28-6e6b-48de-b8ff-66998d80c22d.jpg_600x450.jpg,,普陀,3800,7,钥匙房，生活很便利，实地看房，真实在租
2017.08.28,"
                                    ",70,大连西路40弄,1505316919.337523,距离8号线四平路站426米,低区/18层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160902/595863b5-56f2-49ed-a080-f4d710c78d33.jpg_600x450.jpg,,杨浦,6600,9,大连西路40弄，钥匙在店，好房好心情，高清照片
2017.08.26,"
                                    ",57,宝林一村,1505316919.346731,距离3号线宝杨路站545米,中区/5层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160613/c885b550-9f69-40cf-8fa1-8e354dce65ca.jpg_600x450.jpg,,宝山,3700,10,宝林一村，光线充足，实地看房，2室1厅
2017.08.26,"
                                    ",71,经纬阳光水岸家园（一期）,1505316919.361251,距离7号线南陈路站980米,中区/11层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/1775fbf0-082c-419b-8d1b-f06d10380969.jpg_600x450.jpg,,宝山,4000,6,好楼层，如您所见，人气房源，附近有地铁
2017.08.26,"
                                    ",131,东唐苑,1505316919.370991,距离2号线唐镇站573米,高区/6层,暂无数据,4室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170826/674eae95-1c45-4229-94de-f17f30dc8fea.jpg_600x450.jpg,,浦东,8000,5,东唐苑，4室2厅，高清照片，享受好房
2017.08.26,"
                                    ",50,梅园三街坊,1505316919.383312,距离4号线世纪大道站606米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170814/11df4742-39a9-4bc3-9ed5-7ac3ca30dec1.jpg_600x450.jpg,,浦东,5600,9,梅园三街坊，高清照片，2室1厅1卫，链家有钥匙
2017.08.26,"
                                    ",59,上南兰庭苑,1505316919.3922071,距离6号线华夏西路站347米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170826/c1f49247-86da-4484-bfce-4c63e5205741.jpg_600x450.jpg,,浦东,5000,5,放心好房，光线充足，有钥匙，上门实勘
2017.08.26,"
                                    ",51,培育苑,1505316919.408107,距离16号线龙阳路站809米,低区/7层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170826/dbf58ac5-c868-4d81-ad36-409cbb1def91.jpg_600x450.jpg,,浦东,4300,8,培育苑，人气房源，放心好房，有钥匙房源
2017.08.26,"
                                    ",35,华纺小区,1505316919.418006,距离13号线武宁路站219米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170826/3057dcf8-0d60-4e19-a1f2-9e2be3212272.jpg_600x450.jpg,,静安,5000,4,华纺小区，钥匙在店，享受好房，视野很好
2017.08.26,"
                                    ",45,中沟路20弄,1505316919.435189,距离5号线颛桥站724米,中区/5层,暂无数据,1室 1厅,,,闵行,3200,8,人气房源，出行方便，有钥匙方便看，如您所见
